timestamp,payload_size,latency,jitter,throughput,packet_loss,best_protocol,scenario,network_condition
2025-04-17T07:23:51,537.2185398770299,46.707270653932696,5.147882229719767,13.440013477452261,0.03846551106471568,CoAP,CONSTRAINED_DEVICES,Network with constrained devices and low bandwidth
2025-04-17T04:08:32,272.855635512854,80.36709338313644,6.089001578623449,9.786740303079803,0.031624285577412536,CoAP,CONSTRAINED_DEVICES,Network with constrained devices and low bandwidth
2025-04-17T12:29:42,42.13846850350309,4.525608915708474,6.488510255234534,14.408967730909097,0.04438688146228036,CoAP,CONSTRAINED_DEVICES,Network with constrained devices and low bandwidth
2025-04-17T07:20:58,430.3356980308129,83.39616706710807,3.8262828547002257,18.39380817609607,0.0416500532628428,CoAP,CONSTRAINED_DEVICES,Network with constrained devices and low bandwidth
2025-04-17T07:44:23,234.11627570040014,81.64962306308433,6.717640717720494,15.024472726813128,0.044142668960614855,CoAP,CONSTRAINED_DEVICES,Network with constrained devices and low bandwidth
2025-04-17T02:34:37,380.05949702273915,43.64065582817744,3.1090329827830354,20.009999000574183,0.061055916137225344,CoAP,CONSTRAINED_DEVICES,Network with constrained devices and low bandwidth
2025-04-17T23:40:57,128.438820068256,33.352628861529794,4.509952874147557,14.456903140231892,0.0663746229773273,CoAP,CONSTRAINED_DEVICES,Network with constrained devices and low bandwidth
2025-04-17T19:54:07,1036.3043695353958,62.76108761297118,3.6902643691175014,14.681082664495303,0.027518549199678527,CoAP,CONSTRAINED_DEVICES,Network with constrained devices and low bandwidth
2025-04-17T22:48:32,90.82006997679756,37.75555357924916,6.1226847482448905,20.756525960764954,0.03648801108497951,CoAP,CONSTRAINED_DEVICES,Network with constrained devices and low bandwidth
2025-04-17T20:42:52,159.47750138541312,34.48202101530635,2.4622434033714358,16.74781366712991,0.06372346997963242,CoAP,CONSTRAINED_DEVICES,Network with constrained devices and low bandwidth
2025-04-17T13:34:44,53.19207247735508,63.483116923223804,4.135864010798836,15.117433280418055,0.05969685873656837,CoAP,CONSTRAINED_DEVICES,Network with constrained devices and low bandwidth
