timestamp,payload_size,latency,jitter,throughput,packet_loss,best_protocol,scenario,network_condition
2025-04-24T11:10:53,75.16626516657703,125.38008163110342,0.9082122779944621,493.9072433866645,0.0006099974355859589,CoAP,HIGH_BANDWIDTH,High-bandwidth network suitable for HTTPS
2025-04-24T11:30:19,686.5006599010862,112.8851259953161,0.8849262125273446,532.9111802785611,0.00040645613966051755,CoAP,HIGH_BANDWIDTH,High-bandwidth network suitable for HTTPS
2025-04-24T11:14:34,61.98971031084214,146.9543645860275,0.9785717266876129,542.3030421336739,0.001156049876195533,CoAP,HIGH_BANDWIDTH,High-bandwidth network suitable for HTTPS
2025-04-24T06:26:18,485.75643995556095,110.3747681084608,0.7395971282217118,422.7039703434155,0.001768780812841842,HTTPS,HIGH_BANDWIDTH,High-bandwidth network suitable for HTTPS
2025-04-24T13:21:00,723.6591929775633,38.224879356327236,0.9159298613574622,659.3333438138043,0.0008428751120207431,CoAP,HIGH_BANDWIDTH,High-bandwidth network suitable for HTTPS
2025-04-24T10:31:22,597.295506373067,84.08105886812628,0.9358439948727866,369.0133547202812,0.0014415053956241177,HTTPS,HIGH_BANDWIDTH,High-bandwidth network suitable for HTTPS
2025-04-24T18:08:23,182.7151578159027,78.6971896627717,0.7763279395569,452.3403333132443,0.001332805438836292,HTTPS,HIGH_BANDWIDTH,High-bandwidth network suitable for HTTPS
2025-04-24T03:02:05,1431.2540359424531,110.4075402657359,0.7434982727974793,453.3039458265985,6.237537499284313e-06,CoAP,HIGH_BANDWIDTH,High-bandwidth network suitable for HTTPS
2025-04-24T05:58:13,185.88844110675728,118.55020435971663,1.1312542594708115,316.21085890125494,0.0018078031109254704,HTTPS,HIGH_BANDWIDTH,High-bandwidth network suitable for HTTPS
2025-04-24T23:53:42,1317.944891338296,103.81080002038144,1.3373094034953126,485.7773619153807,0.0009078579393711827,CoAP,HIGH_BANDWIDTH,High-bandwidth network suitable for HTTPS
2025-04-24T17:44:47,342.8787770044759,48.77859509877302,1.1933612927745942,388.75033121234577,0.00102450592373301,HTTPS,HIGH_BANDWIDTH,High-bandwidth network suitable for HTTPS
2025-04-24T08:04:56,855.4060581194202,104.58018971554476,1.0874623851035203,603.7143054541195,0.001628035960964831,HTTPS,HIGH_BANDWIDTH,High-bandwidth network suitable for HTTPS
2025-04-24T15:50:14,269.0126740072708,66.39666831535499,0.9009568117162001,567.916881369203,0.0014356422137640087,CoAP,HIGH_BANDWIDTH,High-bandwidth network suitable for HTTPS
2025-04-24T12:46:04,2166.1937186485166,94.82195471661913,0.5413330221331394,488.87132013953163,0.0011795989833420215,HTTPS,HIGH_BANDWIDTH,High-bandwidth network suitable for HTTPS
2025-04-24T05:28:03,108.20919374832482,133.30987596691668,1.3744480819708507,574.8838749395072,0.0011249014181237914,CoAP,HIGH_BANDWIDTH,High-bandwidth network suitable for HTTPS
2025-04-24T18:08:59,51.04960460680168,145.81177072359586,0.443350318413122,495.394506028414,0.001461781079622177,HTTPS,HIGH_BANDWIDTH,High-bandwidth network suitable for HTTPS
2025-04-24T19:31:06,1123.6265186563721,33.522438867908825,1.1146136278606396,558.4519950611323,0.001140908837185242,CoAP,HIGH_BANDWIDTH,High-bandwidth network suitable for HTTPS
2025-04-24T07:21:09,195.86533040341592,90.45066575163763,0.5020143921940718,341.7395066911606,0.0016269741141080457,HTTPS,HIGH_BANDWIDTH,High-bandwidth network suitable for HTTPS
2025-04-24T16:39:46,1596.6581242331788,71.99973218704503,0.9605810316678204,502.4942648958537,0.0013148685075083796,CoAP,HIGH_BANDWIDTH,High-bandwidth network suitable for HTTPS
2025-04-24T09:27:05,42.24031764280664,82.83916417318089,1.3460746016450056,428.3727316026324,0.00036273909487209667,CoAP,HIGH_BANDWIDTH,High-bandwidth network suitable for HTTPS
2025-04-24T23:57:09,104.96555299522481,69.1868289108943,1.442462674158874,349.50902085010017,0.00031076511272415267,CoAP,HIGH_BANDWIDTH,High-bandwidth network suitable for HTTPS
2025-04-24T23:57:55,746.8996727263169,111.19546023871263,1.0185778384417978,376.6960367546157,0.0008241732796956977,HTTPS,HIGH_BANDWIDTH,High-bandwidth network suitable for HTTPS
2025-04-24T23:21:00,160.5074959679415,90.48081278252779,0.9658436909961376,489.9903863144481,0.0001603966964531155,CoAP,HIGH_BANDWIDTH,High-bandwidth network suitable for HTTPS
2025-04-24T17:03:32,484.08369767860364,146.29039992094522,0.7297843082506416,486.9279143872752,0.0008585225593562777,HTTPS,HIGH_BANDWIDTH,High-bandwidth network suitable for HTTPS
2025-04-24T03:58:39,144.33908941898832,21.344962931628434,0.7782091492753711,417.636854669239,0.0006918475052483876,CoAP,HIGH_BANDWIDTH,High-bandwidth network suitable for HTTPS
2025-04-24T12:43:59,172.22805237751234,113.4070384137178,0.8025581857717842,588.9935976180805,0.0006681614195200359,CoAP,HIGH_BANDWIDTH,High-bandwidth network suitable for HTTPS
2025-04-24T20:32:12,1065.895740209135,84.66532922619795,0.8456594423714084,620.7084811315362,0.0008453405945817817,CoAP,HIGH_BANDWIDTH,High-bandwidth network suitable for HTTPS
2025-04-24T07:40:32,2966.991494542457,136.80810349512808,1.3220782009251737,500.3149892896226,0.001149252698617543,CoAP,HIGH_BANDWIDTH,High-bandwidth network suitable for HTTPS
2025-04-24T16:05:51,997.9102010339839,85.31819897907532,0.6029898625929666,439.9217943531992,0.0014577469042789835,HTTPS,HIGH_BANDWIDTH,High-bandwidth network suitable for HTTPS
2025-04-24T11:46:48,2309.9105527095353,76.5421079888354,0.8175527550481101,681.8646533309619,0.001542144604890728,CoAP,HIGH_BANDWIDTH,High-bandwidth network suitable for HTTPS
2025-04-24T14:09:53,584.4208847404094,131.02508188288425,1.0944088307709816,498.9117819892532,0.0006997722832424137,CoAP,HIGH_BANDWIDTH,High-bandwidth network suitable for HTTPS
